,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
781,subtractive,"ra = 0.9,tol = 0.2",Mahalanobis,536.4584335286537,1.382752498022647,3.2750721734098858,13.811082567444563,0.6147118052125198,0.5832910791333921,0.7591051454138702,0.5277987066621064,0.31326530612244896,8,0.34312094218165123
780,subtractive,"ra = 0.9,tol = 0.1",Mahalanobis,536.4584335286537,1.382752498022647,3.2750721734098858,13.811082567444563,0.6147118052125198,0.5832910791333921,0.7591051454138702,0.5277987066621064,0.31326530612244896,8,0.34312094218165123
771,subtractive,"ra = 0.8,tol = 0.2",Mahalanobis,539.0322889992949,1.368896821342414,3.27985856594782,13.80101166655643,0.6159093250268237,0.5832910791333921,0.7591051454138702,0.5277987066621064,0.31326530612244896,8,0.3431008850165087
772,subtractive,"ra = 0.8,tol = 0.3",Mahalanobis,539.0322889992949,1.368896821342414,3.27985856594782,13.80101166655643,0.6159093250268237,0.5832910791333921,0.7591051454138702,0.5277987066621064,0.31326530612244896,8,0.3431008850165087
584,subtractive,"ra = 0.9,tol = 0.5",Minkowski,1003.9795667323314,4.4570123136257775,4.382368535825511,15.79241536393017,0.42308734174842244,0.63323110760466,0.7369127516778523,0.4496358089131358,0.21808510638297873,12,0.34287314598445656
582,subtractive,"ra = 0.9,tol = 0.3",Minkowski,2563.71306752085,1.0725937423517349,5.582994454812012,14.814303583293551,0.3572807849259663,0.6097556654965808,0.7340492170022371,0.4376694655310569,0.19719070772555375,15,0.3426071748680133
754,subtractive,"ra = 0.6,tol = 0.5",Mahalanobis,578.4393493356914,1.3170058364593933,3.3504167913395095,13.7623673453756,0.5775070054043726,0.5901710078261856,0.7575838926174496,0.5230162530214923,0.3076923076923077,8,0.3425087846214599
184,subtractive,"ra = 0.9,tol = 0.5",Euclidean,1002.3178645768272,5.939943507516682,4.278181621317923,15.905613576039558,0.7616966408922541,0.5028750203182925,0.7493512304250559,0.4900771571564632,0.25722619994696366,11,0.34090998984406284
194,subtractive,"ra = 1,tol = 0.5",Euclidean,1047.0263841347708,5.60437700632849,4.32182057016306,15.847461853946681,0.7441424575552126,0.5017641311473265,0.7497091722595078,0.4905386887170115,0.2553248136315229,11,0.34068300283260133
574,subtractive,"ra = 0.8,tol = 0.5",Minkowski,891.5332860568461,4.141786635890707,4.357868497702172,15.879149371862948,0.4916479444615234,0.6278540532477331,0.7341387024608501,0.43957716465519986,0.20709901254336802,13,0.33910390418130365
