,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Number of clusters,punctuation
577,subtractive,"ra = 0.8,tol = 0.8",Minkowski,137.57503077402197,626.7957859582968,1.4532387269580238,20.235928638001834,0.8964824282909909,0.580856264704722,7,0.2787702477726486
174,subtractive,"ra = 0.8,tol = 0.5",Euclidean,3984.0992143050944,3.3663776641148564,5.853169090981799,16.783751529800877,0.6263918744479432,0.5899623057676656,17,0.2787607477306153
502,subtractive,"ra = 0.1,tol = 0.3",Minkowski,4245.830911134727,0.21152836604888153,7.340378110218107,16.328059474610228,1.0585266167720755,0.5127428370526527,54,0.278715447471877
522,subtractive,"ra = 0.3,tol = 0.3",Minkowski,5396.18133305224,0.5491544883411098,6.903470046932412,16.235583880605986,0.5573515127249551,0.5778915276767014,32,0.2786921959997813
184,subtractive,"ra = 0.9,tol = 0.5",Euclidean,3973.763242049804,3.37887636926514,5.850571413999023,16.787457459746026,0.629965577952057,0.5889060099423529,17,0.2786430338875075
150,subtractive,"ra = 0.6,tol = 0.1",Euclidean,5275.08063848124,0.2021501668913587,7.53156037694599,16.245326922326463,0.8936365203398653,0.5205289654060506,53,0.2784331671206903
357,subtractive,"ra = 0.6,tol = 0.8",Manhattan,15.860388167539986,3591.8597436984724,-1.4156776800309934,20.862501656581106,0.5596971908386684,0.6905894754059981,4,0.2783379540980744
165,subtractive,"ra = 0.7,tol = 0.6",Euclidean,2593.0853858524383,7.901773571417323,5.199806398113308,17.248689448753712,0.5677377554800579,0.5990273680187093,14,0.2781980185924624
155,subtractive,"ra = 0.6,tol = 0.6",Euclidean,1940.1112532459688,12.205211467256715,4.824298630380514,17.53524929743479,0.6411441723835196,0.585261423507058,13,0.27653908669970834
183,subtractive,"ra = 0.9,tol = 0.4",Euclidean,4363.379936703764,1.9495511387577138,6.189348718572805,16.660131588809485,0.6847563411643668,0.5613462942257201,21,0.2761233702952408
193,subtractive,"ra = 1,tol = 0.4",Euclidean,4051.843847541761,2.9540804603979325,5.9361339844735745,16.767418489845287,0.6248791786345769,0.5713643627932616,18,0.2759337850612161
338,subtractive,"ra = 0.4,tol = 0.9",Manhattan,15.801357126340571,3598.8461842249826,-1.419406540145983,20.864444843465655,0.6362307841380632,0.6690566583331966,4,0.2758175692953706
191,subtractive,"ra = 1,tol = 0.2",Euclidean,4843.2464010295835,1.31429009971781,6.450350739767824,16.532891884967945,0.764085705752409,0.546383026267395,24,0.2757302950514769
194,subtractive,"ra = 1,tol = 0.5",Euclidean,4126.957076917257,4.322751794681385,5.7439971336823055,16.783480143714442,0.6259749041487495,0.5739884239872913,15,0.2752840780809139
185,subtractive,"ra = 0.9,tol = 0.6",Euclidean,3482.6634718914092,5.873824936183269,5.49475532926009,16.952108240929604,0.6423251315473356,0.573041083591168,14,0.27481182926807507
145,subtractive,"ra = 0.5,tol = 0.6",Euclidean,1837.8872388962764,11.074027804920812,4.855574634888774,17.58620474099331,0.7146065642178473,0.5646368366136567,14,0.27472125100048966
175,subtractive,"ra = 0.8,tol = 0.6",Euclidean,3487.829435809006,5.85864793707221,5.496237567297433,16.94952106127181,0.6405643258962008,0.5708239339906733,14,0.27438563379895803
992,subtractive,"ra = 1,tol = 0.3",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
983,subtractive,"ra = 0.9,tol = 0.4",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
984,subtractive,"ra = 0.9,tol = 0.5",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
982,subtractive,"ra = 0.9,tol = 0.3",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
981,subtractive,"ra = 0.9,tol = 0.2",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
993,subtractive,"ra = 1,tol = 0.4",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
990,subtractive,"ra = 1,tol = 0.1",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
980,subtractive,"ra = 0.9,tol = 0.1",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
991,subtractive,"ra = 1,tol = 0.2",Cosine,7641.871414061026,0.19057737528051177,4.351341253471723,10.443015132443989,0.09833646435197112,0.9609026262548462,3,0.27422745234269863
172,subtractive,"ra = 0.8,tol = 0.3",Euclidean,4301.977146022113,1.4773198626521544,6.331840218296871,16.649824755726453,0.8011021689405604,0.5327329678358365,24,0.273873481837223
141,subtractive,"ra = 0.5,tol = 0.2",Euclidean,5335.8645409250785,0.2301702827624443,7.4633912054039975,16.258597679239045,0.8777616260138256,0.4971879226696779,50,0.27376337437677506
136,subtractive,"ra = 0.4,tol = 0.7",Euclidean,358.89082102005176,204.49222779564326,2.571432999540726,19.382900604767137,0.7850682292416602,0.5579185680491573,8,0.2734965749216902
173,subtractive,"ra = 0.8,tol = 0.4",Euclidean,4392.005613611186,1.7509034691833327,6.250280148764511,16.645704382072417,0.7253077656105682,0.540006871797114,22,0.27335798827721863
181,subtractive,"ra = 0.9,tol = 0.2",Euclidean,4786.266344880139,1.1197691310637437,6.533326443405161,16.53280315965897,0.7805439127227563,0.5256370804918695,26,0.2729009531844362
188,subtractive,"ra = 0.9,tol = 0.9",Euclidean,414.92483326161664,729.6209259158582,1.8485950085924332,19.2686013944787,0.6981024593277253,0.5954862448845187,4,0.2728758447127604
